"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"FIST-USD","Fistbump USD","0.073009","-0.000484","0","0"
"HANU-USD","Hanu Yokia USD","0.00000004","0.00000000","0","0"
"RIOT-USD","Riot Racers USD","0.003301","0.000185","0","0"
"SHIT-USD","I will poop it NFT USD","0.00000002","0.00000000","0","0"
"CMSN-USD","The Commission USD","0.000112","0.000000","0","0"
"A1A-USD","Aonea Coin USD","0.341695","0.000311","0","0"
"REDFLOKI-USD","Red Floki USD","0.00000000","0.00000000","0","0"
"HERMES-USD","Hermes Protocol USD","0.065874","0.013702","0","0"
"SPEX-USD","StepEx USD","0.011229","0.001427","0","0"
"OBOL-USD","Based Finance Next Gen USD","0.343100","0.010090","0","0"
"NMKR-USD","NMKR USD","0.003455","0.000059","0","0"
"MYOBU-USD","Myōbu USD","0.00000018","0.00000001","0","0"
"OLA-USD","OLA USD","0.00000600","0.00000099","0","0"
"SGB12186-USD","Songbird USD","0.014927","0.000338","0","0"
"MON21957-USD","Moneta USD","0.158053","0.013339","0","0"
"DINO12513-USD","Dino USD","0.000182","0.000000","0","0"
"IXO-USD","IXO USD","0.044761","0.003690","0","0"
"CANDY18590-USD","Sugar Kingdom USD","0.014842","0.000024","0","0"
"P2PTXT-USD","P2P Taxi Token USD","0.00000387","0.00000011","0","0"
"FLOBO-USD","FlokiBonk USD","0.00000000","0.00000000","0","0"
"NRT-USD","NFT ROYAL TOKEN USD","0.433772","-0.032035","0","0"
"MCASH-USD","Mcashchain USD","0.025870","0.001145","0","0"
"SOLV-USD","SOLVIEW USD","0.001008","0.000000","0","0"
"ASTO-USD","Altered State Token USD","0.059290","-0.003084","0","0"
"HBIT-USD","HashBit BlockChain USD","0.000029","0.000003","0","0"
"ZORG-USD","ZorgApp USD","0.00000001","0.00000000","0","0"
"EUROS-USD","SpiceEURO USD","0.325571","0.042308","0","0"
"WKD-USD","Wakanda Inu USD","0.00000001","0.00000000","0","0"
"MAROSCA-USD","Marosca Inu USD","0.00000000","0.00000000","0","0"
"BLT12182-USD","Blocto Token USD","0.039506","-0.000651","0","0"
"MOONED-USD","MoonEdge USD","0.003262","-0.000019","0","0"
"WINGS10810-USD","Jetswap.finance USD","0.003368","0.000168","0","0"
"NADA-USD","NADA Protocol Token USD","0.002991","-0.000030","0","0"
"USDF-USD","FolgoryUSD USD","1.0009","-0.0008","0","0"
"JPYC-USD","JPY Coin v1 USD","0.007509","-0.000246","0","0"
"EGX-USD","Enegra (EGX) USD","165.37","-1.28","0","0"
"OHO-USD","OHO USD","0.010253","-0.000243","0","0"
"OJA-USD","Ojamu USD","0.005148","0.000225","0","0"
"LUCHOW-USD","LunaChow USD","0.00000039","0.00000001","0","0"
"FOMO19261-USD","Aavegotchi FOMO USD","0.004827","-0.000543","0","0"
"PERSIA-USD","Persia USD","2.1270","0.0000","0","0"
"ZPAY-USD","ZoidPay USD","0.083453","0.004662","0","0"
"MERKLE-USD","Merkle Network USD","0.026316","0.000081","0","0"
"CROISSANT-USD","Croissant Games USD","0.001164","0.000155","0","0"
"CLY-USD","Colony USD","0.039446","0.001303","0","0"
"SANSHU-USD","Sanshu Inu USD","0.00000000","0.00000000","0","0"
"ZPAINT-USD","ZilWall Paint USD","0.000725","0.000026","0","0"
"LOVE13433-USD","LovePot Token USD","0.000558","0.000031","0","0"
"BABYSAITAMA-USD","Baby Saitama Inu USD","0.00000000","0.00000000","0","0"
"PMC-USD","Prime Chain USD","0.000635","0.000039","0","0"
"ALGOBLK-USD","AlgoBlocks USD","0.006887","-0.000062","0","0"
"GDS-USD","Golddoge Sachs USD","0.00000000","0.00000000","0","0"
"GRIMACE17767-USD","GrimaceCoin USD","0.730186","0.046336","0","0"
"GAME10861-USD","Gamestarter USD","0.040933","-0.005309","0","0"
"STILT-USD","Stilton USD","0.00000014","0.00000000","0","0"
"ABET-USD","Altbet USD","0.001752","0.000082","0","0"
"A5T-USD","Alpha5 USD","0.019965","0.000996","0","0"
"DUET-USD","Duet Protocol USD","0.001898","-0.000208","0","0"
"ZWALL-USD","ZilWall USD","0.095236","0.003477","0","0"
"RVL12739-USD","Revolotto USD","0.035289","0.002003","0","0"
"TOOB-USD","Toobcoin USD","0.010465","0.000316","0","0"
"INST-USD","Instadapp USD","0.614931","0.025038","0","0"
"SLOT-USD","Snowtomb LOT USD","0.050127","0.006226","0","0"
"MART-USD","Artmeta USD","0.080171","-0.000074","0","0"
"CRDC-USD","Cardiocoin USD","0.001813","-0.000008","0","0"
"MON20082-USD","Monstock USD","0.000502","0.000034","0","0"
"FMC-USD","FidoMeta USD","0.012953","-0.000686","0","0"
"BHAX-USD","BHAX Token USD","0.001788","0.000061","0","0"
"GOGO-USD","GOGO.finance USD","16.96","-2.97","0","0"
"PORT-USD","PackagePortal USD","0.115373","0.002658","0","0"
"MMAPS-USD","MapMetrics USD","0.003815","0.000933","0","0"
"SONIC-USD","SonicSwap USD","0.000138","0.000000","0","0"
"ZOOM21981-USD","ZOOM Protocol USD","0.00000011","0.00000002","0","0"
"CRYN-USD","CRYN USD","10236.78","378.83","0","0"
"NEOX-USD","Neoxa USD","0.001607","-0.000054","0","0"
"BSTS-USD","Magic Beasties USD","0.00000042","0.00000002","0","0"
"RR-USD","Rocket Race USD","0.008337","0.000015","0","0"
"YIN-USD","YIN Finance USD","0.033986","-0.002542","0","0"
"SOKU-USD","SokuSwap USD","0.002302","-0.000066","0","0"
"DYST-USD","Dystopia USD","0.001418","0.000070","0","0"
"BML-USD","Bmail USD","0.00000003","0.00000001","0","0"
"BET-USD","EarnBet USD","0.008151","0.000000","0","0"
"HOPO-USD","Hangout USD","0.000462","-0.000026","0","0"
"M7V2-USD","M7V2 USD","0.052838","0.000042","0","0"
"ETHO-USD","Etho Protocol USD","0.010849","0.000360","0","0"
"ZOO13816-USD","Zoo Labs USD","0.00000037","0.00000001","0","0"
"PAPPAY-USD","PAPPAY USD","0.00000008","0.00000000","0","0"
"DOOR-USD","DOOR USD","0.011576","-0.003978","0","0"
"MEGA14930-USD","MegaToken USD","0.00000142","0.00000009","0","0"
"MNTIS-USD","Mantis USD","0.009196","0.000507","0","0"
"MARVIN-USD","Elon's Marvin USD","0.011024","0.000792","0","0"
"SYMM-USD","Symmetric USD","0.439352","0.022868","0","0"
"TUZLA-USD","Tuzlaspor Token USD","0.129383","-0.009814","0","0"
"XLIST-USD","XList USD","0.020298","0.003478","0","0"
"PAYN-USD","PayNet Coin USD","0.093713","0.000050","0","0"
"HONEY19286-USD","Honey Finance USD","0.005127","-0.000084","0","0"
"EAI-USD","Edain USD","0.040835","-0.007705","0","0"
"KINTA-USD","Kintaman USD","0.000029","0.000010","0","0"
"SSD-USD","Secretworld USD","0.00000036","0.00000003","0","0"
"ACEC-USD","Ace Cash USD","0.623514","0.012663","0","0"
"RIOT-USD","Riot Racers USD","0.003301","0.000185","0","0"
"SHIT-USD","I will poop it NFT USD","0.00000002","0.00000000","0","0"
"CMSN-USD","The Commission USD","0.000112","0.000000","0","0"
"A1A-USD","Aonea Coin USD","0.341695","0.000311","0","0"
"REDFLOKI-USD","Red Floki USD","0.00000000","0.00000000","0","0"
"HERMES-USD","Hermes Protocol USD","0.065874","0.013702","0","0"
"SPEX-USD","StepEx USD","0.011229","0.001427","0","0"
"OBOL-USD","Based Finance Next Gen USD","0.343100","0.010090","0","0"
"NMKR-USD","NMKR USD","0.003455","0.000059","0","0"
"MYOBU-USD","Myōbu USD","0.00000018","0.00000001","0","0"
"OLA-USD","OLA USD","0.00000600","0.00000099","0","0"
"SGB12186-USD","Songbird USD","0.014927","0.000338","0","0"
"MON21957-USD","Moneta USD","0.158053","0.013339","0","0"
"DINO12513-USD","Dino USD","0.000182","0.000000","0","0"
"IXO-USD","IXO USD","0.044761","0.003690","0","0"
"CANDY18590-USD","Sugar Kingdom USD","0.014842","0.000024","0","0"
"FLOBO-USD","FlokiBonk USD","0.00000000","0.00000000","0","0"
"P2PTXT-USD","P2P Taxi Token USD","0.00000387","0.00000011","0","0"
"NRT-USD","NFT ROYAL TOKEN USD","0.433772","-0.032035","0","0"
"MCASH-USD","Mcashchain USD","0.025870","0.001145","0","0"
"VFIL-USD","Venus Filecoin USD","0.093326","0.003223","0","0"
"AQUAGOAT-USD","AquaGoat.Finance USD","0.00000000","0.00000000","0","0"
"BB18996-USD","BB Gaming USD","0.00000437","0.00000002","0","0"
"SHWA-USD","ShibaWallet USD","0.000140","0.000000","0","0"
"APCG-USD","ALLPAYCOIN USD","0.069956","-0.000036","0","0"
"WIPE-USD","Wipe My ASS USD","0.00000292","0.00000000","0","0"
"FIMI-USD","Fimi Market Inc. USD","0.003378","0.000101","0","0"
"CATVERSE-USD","Catverse USD","0.00000000","0.00000000","0","0"
"GM14271-USD","GM Wagmi USD","0.00000486","0.00000028","0","0"
"HARL-USD","Harmonylauncher USD","0.000396","0.000000","0","0"
"EGGT-USD","Egg N Partners USD","0.645059","0.011056","0","0"
"SUPA-USD","SUPA Foundation USD","0.006360","0.000023","0","0"
"SFZ-USD","Safemoon Zilla USD","0.00000000","0.00000000","0","0"
"SGS-USD","Melody USD","0.636639","-0.124612","0","0"
"PICA-USD","PicaArtMoney USD","0.004486","0.001077","0","0"
"ITAM-USD","ITAM Games USD","0.021484","0.001295","0","0"
"WONE-USD","Wrapped Harmony USD","0.018964","0.000232","0","0"
"MILO-USD","Milo Inu USD","0.00000000","0.00000000","0","0"
"GBPT-USD","poundtoken USD","1.1539","0.0320","0","0"
"BLXM-USD","bloXmove Token USD","0.312558","-0.012277","0","0"
"MOGX-USD","Mogu USD","0.003346","0.000031","0","0"
"MOLA-USD","Moonlana USD","0.000064","0.000014","0","0"
"MVX-USD","Metavault Trade USD","2.9569","0.3951","0","0"
"GM12967-USD","GoldMiner USD","0.00000718","0.00000130","0","0"
"GYRO-USD","Gyro USD","3.8629","-0.0135","0","0"
"LCDP-USD","La Casa De Papel USD","0.00000669","-0.00000927","0","0"
"LEAFTY-USD","Leafty USD","0.005824","0.000327","0","0"
"XSHARE-USD","xShare USD","0.002721","0.000124","0","0"
"JUSTICE-USD","AssangeDAO USD","0.000057","0.000000","0","0"
"VOLT12038-USD","Voltage USD","0.012847","0.000486","0","0"
"HSF-USD","Hillstone Finance USD","0.838944","-0.000557","0","0"
"AAA11392-USD","Moon Rabbit USD","0.000010","0.000001","0","0"
"WGC-USD","Green Climate World USD","0.265452","-0.030390","0","0"
"ZSP-USD","Zest Synthetic Protocol USD","0.000050","0.000000","0","0"
"BBT18318-USD","Booby Trap USD","0.000040","0.000005","0","0"
"BST13929-USD","Balisari USD","0.000034","0.000000","0","0"
"ZSKRAT-USD","ZOMBIE SKRAT USD","0.00000000","0.00000000","0","0"
"CBET10925-USD","CBET Token USD","0.00000009","0.00000001","0","0"
"GOD18949-USD","GoldeFy USD","0.004565","-0.000165","0","0"
"POTATO-USD","Potato USD","0.00000002","0.00000000","0","0"
"AVO22229-USD","Avoteo USD","0.009577","0.000692","0","0"
"XSR-USD","Sucrecoin USD","0.000104","0.000004","0","0"
"CKC-USD","ChikinCoin USD","0.000049","0.000001","0","0"
"TREAT12820-USD","Treat DAO [new] USD","0.005860","0.000233","0","0"
"ARTEM-USD","Artem Coin USD","0.005729","0.000230","0","0"
"ASH13205-USD","Ashera USD","0.000011","-0.000001","0","0"
"LTCBEAR-USD","3x Short Litecoin Token USD","0.000075","-0.000028","0","0"
"SMRAT-USD","Secured MoonRat Token USD","0.00000000","0.00000000","0","0"
"MER9549-USD","Mercurial Finance USD","0.009487","0.000383","0","0"
"","XTblock USD","0.021287","-0.000583","0","0"
"RETH2-USD","StakeWise USD","1260.38","71.01","0","0"
"BIGSB-USD","BigShortBets USD","1.5454","-0.0002","0","0"
"PEAR21037-USD","Pear Token USD","0.00000826","0.00000069","0","0"
"NCC14811-USD","Netcoincapital USD","0.010878","-0.000288","0","0"
"FOXV2-USD","FoxFinanceV2 USD","0.001347","0.000068","0","0"
"ECM-USD","EzcoinMarket USD","0.000059","-0.000038","0","0"
"NOMAD-USD","Nomadland USD","0.00000057","0.00000013","0","0"
"YDZ-USD","Yieldzilla USD","0.011506","0.000336","0","0"
"SBR-USD","Saber USD","0.001455","0.000126","0","0"
"LOOK-USD","LooksCoin USD","0.005009","0.000523","0","0"
"UEDC-USD","UNITED EMIRATE DECENTRALIZED COIN. USD","0.009743","-0.000495","0","0"
"TAKI-USD","TAKI USD","0.007916","0.000929","0","0"
"PSHARE18566-USD","Piggy Share USD","0.053250","0.003459","0","0"
"XAUTBULL-USD","3X Long Tether Gold Token USD","5630.00","742.00","0","0"
"AGRO-USD","Agro Global USD","0.000501","0.000008","0","0"
"PLA3731-USD","PlayChip USD","0.001332","0.000020","0","0"
"LEMO-USD","LemoChain USD","0.000182","0.000013","0","0"
"MMG-USD","Monopoly Millionaire Game USD","0.001747","0.000008","0","0"
"VPK-USD","Vulture Peak USD","0.031818","-0.000244","0","0"
"BRO22297-USD","BlockRock USD","0.001280","0.000148","0","0"
"KLING-USD","Kling USD","0.000255","0.000004","0","0"
"CFOOT-USD","CarboFoot USD","0.000242","0.000003","0","0"
"COIL22220-USD","Coil USD","0.000025","-0.000007","0","0"
"STORE-USD","Bit.Store USD","0.034475","0.000752","0","0"
"ASS-USD","Australian Safe Shepherd USD","0.00000000","0.00000000","0","0"
"BGB-USD","Bitget Token USD","0.192376","0.003865","0","0"
"ELP-USD","The Everlasting Parachain USD","0.027060","0.000799","0","0"
"BTCB20721-USD","Bitcoin Avalanche Bridged USD","17317.43","569.89","0","0"
"APRIL-USD","April USD","0.035302","0.001926","0","0"
"WEXPOLY-USD","WaultSwap Polygon USD","0.00000218","0.00000020","0","0"
"DMT17487-USD","DarkMatter USD","0.025617","0.001651","0","0"
"0NE-USD","Stone USD","0.00000001","0.00000000","0","0"
"GN-USD","GN USD","0.00000026","0.00000000","0","0"
"WSC-USD","WealthSecrets USD","0.000017","0.000000","0","0"
"KOBE-USD","Shabu Shabu Finance USD","0.076838","0.000070","0","0"
"QUAD-USD","Quadency USD","0.019149","0.000276","0","0"
"ITAMCUBE-USD","CUBE USD","0.068169","0.001559","0","0"
"RPR-USD","The Reaper USD","0.049997","0.003236","0","0"
"SBAR-USD","SelfBar USD","0.357969","0.000060","0","0"
"CATS-USD","CATCOIN USD","0.00000000","0.00000000","0","0"
"SWISE-USD","StakeWise USD","0.086488","0.001086","0","0"
"BASE22190-USD","Maximus BASE USD","0.034149","0.001686","0","0"
"NEKO17383-USD","The Neko USD","0.000046","0.000004","0","0"
"OXDV2-USD","0xDAO V2 USD","0.070791","-0.007807","0","0"
"B3X-USD","Bnext Token USD","0.006115","0.000238","0","0"
"EXOS-USD","Exobots USD","0.018466","-0.000209","0","0"
"VVV-USD","Anonverse Gaming Token USD","0.00000006","0.00000000","0","0"
"TFI-USD","TrustFi Network USD","0.008460","0.000421","0","0"
"LAT14845-USD","Liquidity Accelerator Token USD","0.047632","0.001938","0","0"
"LEP-USD","Leprechaun Finance USD","0.000371","0.000031","0","0"
"MGA-USD","Metagame Arena USD","0.028715","-0.000394","0","0"
"SVT17290-USD","Solvent USD","0.020890","-0.000042","0","0"
"FISH22609-USD","Fish USD","0.00000001","0.00000000","0","0"
"BULL10482-USD","BULL FINANCE USD","0.00000000","0.00000000","0","0"
"HOGT-USD","HOGT USD","0.000912","-0.000015","0","0"
"ETHE-USD","ETHEKing USD","0.001328","0.000080","0","0"
"HARE-USD","Hare Token USD","0.00000000","0.00000000","0","0"
"DRAW-USD","Dragon War USD","0.001037","-0.000025","0","0"
"SROCKET-USD","Stable One Rocket USD","20.68","1.36","0","0"
"GDT9812-USD","Gorilla Diamond USD","0.00000000","0.00000000","0","0"
"LORY-USD","Yield Parrot USD","0.005008","0.000145","0","0"
"SRV-USD","zilSurvey USD","0.000890","0.000065","0","0"
"DOR-USD","DoragonLand USD","0.000320","0.000014","0","0"
"DARUMA-USD","Daruma USD","0.000334","0.000022","0","0"
"VFIL-USD","Venus Filecoin USD","0.093326","0.003223","0","0"
"AQUAGOAT-USD","AquaGoat.Finance USD","0.00000000","0.00000000","0","0"
"BB18996-USD","BB Gaming USD","0.00000437","0.00000002","0","0"
"SHWA-USD","ShibaWallet USD","0.000140","0.000000","0","0"
"APCG-USD","ALLPAYCOIN USD","0.069956","-0.000036","0","0"
"WIPE-USD","Wipe My ASS USD","0.00000292","0.00000000","0","0"
"FIMI-USD","Fimi Market Inc. USD","0.003378","0.000101","0","0"
"CATVERSE-USD","Catverse USD","0.00000000","0.00000000","0","0"
"GM14271-USD","GM Wagmi USD","0.00000486","0.00000028","0","0"
"HARL-USD","Harmonylauncher USD","0.000396","0.000000","0","0"
"EGGT-USD","Egg N Partners USD","0.645059","0.011056","0","0"
"SUPA-USD","SUPA Foundation USD","0.006360","0.000023","0","0"
"SFZ-USD","Safemoon Zilla USD","0.00000000","0.00000000","0","0"
"SGS-USD","Melody USD","0.636639","-0.124612","0","0"
"PICA-USD","PicaArtMoney USD","0.004486","0.001077","0","0"
"ITAM-USD","ITAM Games USD","0.021484","0.001295","0","0"
"WONE-USD","Wrapped Harmony USD","0.018964","0.000232","0","0"
"MILO-USD","Milo Inu USD","0.00000000","0.00000000","0","0"
"GBPT-USD","poundtoken USD","1.1539","0.0320","0","0"
"BLXM-USD","bloXmove Token USD","0.312558","-0.012277","0","0"
"MOGX-USD","Mogu USD","0.003346","0.000031","0","0"
"MOLA-USD","Moonlana USD","0.000064","0.000014","0","0"
"MVX-USD","Metavault Trade USD","2.9569","0.3951","0","0"
"GM12967-USD","GoldMiner USD","0.00000718","0.00000130","0","0"
"GYRO-USD","Gyro USD","3.8629","-0.0135","0","0"
"LCDP-USD","La Casa De Papel USD","0.00000669","-0.00000927","0","0"
"LEAFTY-USD","Leafty USD","0.005824","0.000327","0","0"
"XSHARE-USD","xShare USD","0.002721","0.000124","0","0"
"JUSTICE-USD","AssangeDAO USD","0.000057","0.000000","0","0"
"VOLT12038-USD","Voltage USD","0.012847","0.000486","0","0"
"HSF-USD","Hillstone Finance USD","0.838944","-0.000557","0","0"
"AAA11392-USD","Moon Rabbit USD","0.000010","0.000001","0","0"
"WGC-USD","Green Climate World USD","0.265452","-0.030390","0","0"
"ZSP-USD","Zest Synthetic Protocol USD","0.000050","0.000000","0","0"
"BBT18318-USD","Booby Trap USD","0.000040","0.000005","0","0"
"BST13929-USD","Balisari USD","0.000034","0.000000","0","0"
"ZSKRAT-USD","ZOMBIE SKRAT USD","0.00000000","0.00000000","0","0"
"CBET10925-USD","CBET Token USD","0.00000009","0.00000001","0","0"
"GOD18949-USD","GoldeFy USD","0.004565","-0.000165","0","0"
"POTATO-USD","Potato USD","0.00000002","0.00000000","0","0"
"AVO22229-USD","Avoteo USD","0.009577","0.000692","0","0"
"XSR-USD","Sucrecoin USD","0.000104","0.000004","0","0"
"CKC-USD","ChikinCoin USD","0.000049","0.000001","0","0"
"TREAT12820-USD","Treat DAO [new] USD","0.005860","0.000233","0","0"
"PRDS-USD","Brise Paradise USD","0.000429","0.000002","0","0"
"MDDN-USD","Modden USD","0.022953","0.001018","0","0"
"XPTP-USD","xPTP USD","0.057558","0.004457","0","0"
"HEGG-USD","Hummingbird Egg USD","0.002569","0.000472","0","0"
"HEX2T-USD","Axion Hex2T USD","0.00000015","0.00000000","0","0"
"WETC-USD","WETC USD","0.00000807","0.00000000","0","0"
"VASE-USD","Vase Token USD","0.00000001","0.00000000","0","0"
"DUST18802-USD","DUST Protocol USD","0.429060","0.161554","0","0"
"GLOWV2-USD","GlowV2 USD","0.00000000","0.00000000","0","0"
"AVAT-USD","AVATA Network USD","0.003692","0.000024","0","0"
"LUFFY-USD","Luffy USD","0.00000000","0.00000000","0","0"
"LPOOL-USD","Launchpool USD","0.079430","-0.000049","0","0"
"B1P-USD","B ONE PAYMENT USD","0.000434","0.000016","0","0"
"SLNV2-USD","StarLink USD","0.000230","-0.000002","0","0"
"UP22194-USD","Upsorber USD","0.00000016","0.00000001","0","0"
"VICA-USD","ViCA Token USD","0.155878","-0.012521","0","0"
"ARKK-USD","ARK Innovation ETF tokenized stock FTX USD","35.00","-2.99","0","0"
"BTCK-USD","OEC BTC USD","17440.17","719.53","0","0"
"MEVREPEL-USD","MEV Repellent USD","0.000096","0.000006","0","0"
"PUFF-USD","Puff USD","0.009961","0.000915","0","0"
"VERSA-USD","VersaGames USD","0.062267","-0.005409","0","0"
"AURA20326-USD","Aura Network USD","0.079936","0.001304","0","0"
"FLX17769-USD","Felix USD","0.00000003","0.00000000","0","0"
"PLAYMATES-USD","Redlight Node District USD","0.044962","0.006074","0","0"
"USDW-USD","Tether Pow USD","0.723851","0.045828","0","0"
"ESHK-USD","eShark Token USD","0.000089","0.000000","0","0"
"ATTR-USD","Attrace USD","0.001428","0.000034","0","0"
"MSTO-USD","Millennium Sapphire USD","0.550884","0.060373","0","0"
"KAREN-USD","KarenCoin USD","0.00000000","0.00000000","0","0"
"RYOSHI11283-USD","Ryoshis Vision USD","0.00000002","0.00000000","0","0"
"RIFI-USD","Rikkei Finance USD","0.005858","0.000043","0","0"
"XDOGE-USD","XDoge Network USD","0.00000156","0.00000005","0","0"
"MOONRISE-USD","MoonRise USD","0.00000000","0.00000000","0","0"
"TYV-USD","TYV Coin USD","0.448862","-0.027805","0","0"
"SOMEE-USD","SoMee.Social USD","0.005089","0.000005","0","0"
"MEFI22507-USD","The meme finance USD","0.000219","-0.000008","0","0"
"MON19588-USD","Medamon USD","0.160870","0.000413","0","0"
"POWER17437-USD","Civic Power USD","0.083974","0.000204","0","0"
"BSR-USD","BinStarter USD","0.205793","0.026143","0","0"
"MEM-USD","Memecoin USD","0.022221","-0.000063","0","0"
"AMF-USD","AddMeFast USD","0.007799","0.000466","0","0"
"SWPR18716-USD","The Swappery USD","0.000295","-0.000005","0","0"
"IONS-USD","Lithium Ventures USD","0.008830","-0.000300","0","0"
"CENS-USD","Cens World USD","0.000162","0.000062","0","0"
"SMARTNFT-USD","SmartNFT USD","0.000093","-0.000012","0","0"
"SBR-USD","Saber USD","0.001455","0.000126","0","0"
"LOOK-USD","LooksCoin USD","0.005009","0.000523","0","0"
"UEDC-USD","UNITED EMIRATE DECENTRALIZED COIN. USD","0.009743","-0.000495","0","0"
"TAKI-USD","TAKI USD","0.007916","0.000929","0","0"
"PSHARE18566-USD","Piggy Share USD","0.053250","0.003459","0","0"
"XAUTBULL-USD","3X Long Tether Gold Token USD","5630.00","742.00","0","0"
"AGRO-USD","Agro Global USD","0.000501","0.000008","0","0"
"PLA3731-USD","PlayChip USD","0.001332","0.000020","0","0"
"LEMO-USD","LemoChain USD","0.000182","0.000013","0","0"
"MMG-USD","Monopoly Millionaire Game USD","0.001747","0.000008","0","0"
"VPK-USD","Vulture Peak USD","0.031818","-0.000244","0","0"
"BRO22297-USD","BlockRock USD","0.001280","0.000148","0","0"
"KLING-USD","Kling USD","0.000255","0.000004","0","0"
