"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"ATC-USD","Articoin solana USD","0.000146","-0.000003","0","0"
"ELONONE-USD","AstroElon USD","0.00000001","0.00000000","0","0"
"THX-USD","ThoreNext USD","0.000203","-0.000001","0","0"
"KGT-USD","Kaby Gaming Token USD","0.000470","-0.000003","0","0"
"1BIT-USD","OneBit USD","0.000457","0.000015","0","0"
"DELOT-USD","DELOT.IO USD","0.000663","0.000024","0","0"
"X-USD","GIBX Swap USD","0.014788","0.000337","0","0"
"FLOKI10901-USD","Shiba Floki Inu USD","0.00000000","0.00000000","0","0"
"MMAPS-USD","MapMetrics USD","0.004292","0.000380","0","0"
"SONIC-USD","SonicSwap USD","0.000170","0.000018","0","0"
"IGT21434-USD","Starfish OS USD","0.193984","0.004455","0","0"
"ZOOM21981-USD","ZOOM Protocol USD","0.00000007","0.00000002","0","0"
"EVA-USD","Evanesco Network USD","0.000759","0.000015","0","0"
"SMILE-USD","SMILE USD","0.026552","-0.000169","0","0"
"UNQ-USD","Unique Network USD","0.008609","0.000846","0","0"
"WAGMI15768-USD","WAGMI on Solana USD","0.00000045","0.00000006","0","0"
"3GG-USD","3gg USD","0.00000035","0.00000000","0","0"
"HVE2-USD","Uhive USD","0.000575","0.000000","0","0"
"SFL21821-USD","ScarFace Lion USD","0.00000000","0.00000000","0","0"
"SOLR-USD","SolRazr USD","0.039809","0.000561","0","0"
"BTH-USD","Bit Hotel USD","0.004279","-0.000101","0","0"
"SU-USD","skyup USD","0.116280","0.001235","0","0"
"THECA-USD","Theca USD","0.012416","0.000001","0","0"
"SONIC19861-USD","SONIC INU USD","0.00000104","-0.00000015","0","0"
"NERIAN-USD","Nerian Network USD","0.010300","-0.000599","0","0"
"SHIDO-USD","Shido USD","0.000142","0.000025","0","0"
"CRB-USD","CRB Coin USD","0.000019","0.000000","0","0"
"TOPG21323-USD","TopG Coin USD","0.000160","0.000007","0","0"
"JNS-USD","Janus Network USD","0.047124","0.004804","0","0"
"COW-USD","CoinWind USD","0.244029","0.000516","0","0"
"BAB-USD","Banana Bucks USD","0.00000528","0.00000000","0","0"
"0NE-USD","Stone USD","0.00000001","0.00000000","0","0"
"A4-USD","A4 Finance USD","0.014458","0.000070","0","0"
"PRESALE-USD","Presale.World USD","0.002077","0.000084","0","0"
"SPACE11026-USD","Spacelens USD","0.001601","0.000315","0","0"
"STLE-USD","Saint Ligne USD","0.098086","-0.002540","0","0"
"DOGECOIN-USD","Buff Doge Coin USD","0.00000000","0.00000000","0","0"
"FILDA-USD","Filda USD","0.004186","0.000511","0","0"
"SASHIMI-USD","Sashimi USD","0.009496","-0.000517","0","0"
"LPOOL-USD","Launchpool USD","0.113089","-0.000681","0","0"
"BCNA-USD","BitCanna USD","0.025242","0.000564","0","0"
"IVAR-USD","Ivar Coin USD","0.253111","-0.047180","0","0"
"HFT-USD","Hodl Finance USD","0.000016","0.000000","0","0"
"CHMB-USD","Chumbi Valley USD","0.000317","-0.000003","0","0"
"LUFFY-USD","Luffy USD","0.00000000","0.00000000","0","0"
"ITAMCUBE-USD","CUBE USD","0.076584","0.001764","0","0"
"DSK-USD","Darüşşafaka Spor Kulübü Token USD","0.534389","-0.058449","0","0"
"CRONA-USD","CronaSwap USD","0.004286","-0.000011","0","0"
"GGT20463-USD","Goat Gang USD","60.30","3.70","0","0"
"YAW-USD","Yawww USD","0.004254","0.000284","0","0"
"MSE-USD","Museo USD","0.00000815","0.00000000","0","0"
"CANTO-USD","CANTO USD","0.292072","0.020875","0","0"
"SMBSWAP-USD","Simbcoin Swap USD","0.006990","0.000000","0","0"
"AERO-USD","Aerovek Aviation USD","0.032302","0.002528","0","0"
"XDOGE-USD","XDoge Network USD","0.00000164","0.00000003","0","0"
"XDSHARE-USD","ToxicDeer Share USD","1.1380","-0.0083","0","0"
"DFIAT-USD","DeFiato USD","0.008352","-0.000071","0","0"
"AMF-USD","AddMeFast USD","0.008729","0.000235","0","0"
"1SH-USD","1Shoot Game USD","0.002509","0.000092","0","0"
"CARBON21328-USD","Carbon Seed USD","0.000018","0.000000","0","0"
"DEX20343-USD","WEDEX TOKEN V2 USD","0.350935","0.000651","0","0"
"CWAR-USD","Cryowar USD","0.023840","-0.000042","0","0"
"DOKEN-USD","DoKEN USD","0.00000101","0.00000001","0","0"
"PAPPAY-USD","PAPPAY USD","0.00000015","0.00000000","0","0"
"RYOSHI11283-USD","Ryoshis Vision USD","0.00000002","0.00000000","0","0"
"BML-USD","Bmail USD","0.00000002","-0.00000001","0","0"
"VERSA-USD","VersaGames USD","0.071295","0.001768","0","0"
"ZEUS22105-USD","Zeus Finance USD","0.180299","-0.010822","0","0"
"BET-USD","EarnBet USD","0.008151","0.000000","0","0"
"HPN-USD","HyperonChain USD","0.009964","0.001012","0","0"
"SHINJI20508-USD","Shinjiru Inu USD","0.00000000","0.00000000","0","0"
"OHO-USD","OHO USD","0.016236","-0.008713","0","0"
"AFNTY-USD","Affinity USD","0.00000371","0.00000015","0","0"
"SLYR-USD","RO Slayers USD","0.015127","0.000005","0","0"
"BSAMO-USD","Buff Samo USD","0.00000033","0.00000003","0","0"
"MCT8448-USD","MCOBIT USD","0.001000","0.000000","0","0"
"EURT-USD","Tether EURt USD","0.977469","-0.008727","0","0"
"PHI18497-USD","Prometheus USD","4.1257","0.0699","0","0"
"WSTR-USD","Wrapped Star USD","4616.26","55.07","0","0"
"UNO-USD","Unobtanium USD","10.58","0.09","0","0"
"ZLP-USD","Zuplo USD","0.001544","-0.000013","0","0"
"KAREN-USD","KarenCoin USD","0.00000000","0.00000000","0","0"
"HQR-USD","Hayya Qatar USD","0.00000000","0.00000000","0","0"
"MLNT-USD","Moon Light Night USD","0.002498","0.000000","0","0"
"MARSRISE-USD","MarsRise USD","0.00000000","0.00000000","0","0"
"XX-USD","xx network USD","0.360562","0.009686","0","0"
"CROX-USD","CroxSwap USD","0.004967","0.000195","0","0"
"ABET-USD","Altbet USD","0.002027","-0.000013","0","0"
"ES2-USD","EverSAFUv2 USD","0.670055","-0.076988","0","0"
"SHDC-USD","SHD CASH USD","0.000040","0.000000","0","0"
"ZINU-USD","Zombie Inu USD","0.00000001","0.00000000","0","0"
"FLOBO-USD","FlokiBonk USD","0.00000000","0.00000000","0","0"
"BLH-USD","Blue Horizon USD","0.000320","0.000010","0","0"
"FIFTY-USD","FIFTYONEFIFTY USD","0.000012","0.000000","0","0"
"USDR-USD","Ratio Stable Coin USD","0.993219","0.000471","0","0"
"INTRATIO-USD","Intelligent Ratio Set USD","1418.72","-12.35","0","0"
"KSTT-USD","Kocaelispor Fan Token USD","0.003250","0.000103","0","0"
"DSC-USD","Dreamscape USD","0.081296","-0.001364","0","0"
"ULAB-USD","Unilab USD","0.004205","0.000157","0","0"
"ASNT-USD","Assent Protocol USD","0.000495","0.000035","0","0"
"MINICAT19406-USD","Mini Cat Coin USD","0.00000007","0.00000000","0","0"
"MDR-USD","Mudra MDR USD","0.483398","-0.005588","0","0"
"MOM-USD","Mother of Memes USD","0.00000000","0.00000000","0","0"
"OKG-USD","Ookeenga USD","0.016360","-0.000249","0","0"
"GARY-USD","Gary USD","0.164971","0.002579","0","0"
"NIL-USD","NIL Coin USD","0.00000333","0.00000000","0","0"
"ARCC-USD","Asia Reserve Currency Coin USD","0.001845","0.000152","0","0"
"JNB-USD","Jinbi Token USD","2981.30","15.48","0","0"
"BUILD21113-USD","BUILD USD","0.000222","-0.000009","0","0"
"SLRR-USD","SOLARR USD","0.017761","-0.000457","0","0"
"CPOO-USD","Cockapoo USD","0.00000587","-0.00000001","0","0"
"MBASE-USD","Minebase USD","0.651496","-0.017803","0","0"
"MELI-USD","MELI USD","0.000868","0.000061","0","0"
"CHEQ-USD","cheqd USD","0.042421","0.000979","0","0"
"BOFB-USD","BofB USD","0.000266","0.000000","0","0"
"LAT14845-USD","Liquidity Accelerator Token USD","0.051443","-0.007265","0","0"
"MGA-USD","Metagame Arena USD","0.034209","-0.000300","0","0"
"GEMDAO-USD","GemDao USD","0.000625","0.000020","0","0"
"BASE22190-USD","Maximus BASE USD","0.043076","-0.000585","0","0"
"CAN8537-USD","Channels USD","0.000343","0.000013","0","0"
"AGOLP-USD","AlgOil USD","0.00000015","0.00000000","0","0"
"TUZLA-USD","Tuzlaspor Token USD","0.162196","0.001636","0","0"
"CRI3-USD","Film Crib USD","0.00000000","0.00000000","0","0"
"STYLE-USD","Style USD","0.065508","0.008852","0","0"
"THOR15789-USD","Thor USD","0.612197","0.023560","0","0"
"NESTA-USD","Nest Arcade USD","0.000269","0.000002","0","0"
"SHIBK-USD","OEC SHIB USD","0.000012","0.000000","0","0"
"VXXL-USD","VXXL USD","0.00000180","0.00000025","0","0"
"VS19083-USD","Vision Metaverse USD","1.5284","-0.0149","0","0"
"ALGOBLK-USD","AlgoBlocks USD","0.009797","0.001531","0","0"
"EGC-USD","EverGrow USD","0.00000011","0.00000000","0","0"
"MDB20039-USD","Million Dollar Baby USD","0.015018","0.000283","0","0"
"BAKER-USD","BakerGuild USD","0.00000025","0.00000000","0","0"
"XQN-USD","Quotient USD","0.000405","-0.000003","0","0"
"FXC-USD","FUTUREXCRYPTO USD","0.706092","0.006623","0","0"
"SWAN-USD","Swanlana USD","0.000071","0.000000","0","0"
"SOUL21958-USD","Soulsaver USD","19.05","-0.40","0","0"
"DMS-USD","Documentchain USD","0.004702","-0.000031","0","0"
"DSD-USD","Dynamic Set Dollar USD","0.00000008","-0.00000003","0","0"
"ASTO-USD","Altered State Token USD","0.069919","0.005492","0","0"
"VKNF-USD","VKENAF USD","0.004004","0.000843","0","0"
"DGP-USD","DGPayment USD","0.006600","0.000000","0","0"
"NICE-USD","Nice USD","36.78","0.00","0","0"
"ZPAINT-USD","ZilWall Paint USD","0.000929","0.000022","0","0"
"POLYX-USD","Polymesh USD","0.170805","0.001275","0","0"
"LIU-USD","Will Liu USD","0.00000000","0.00000000","0","0"
"DFX8666-USD","DFX Finance USD","0.372768","-0.012901","0","0"
"CLA-USD","Candela Coin USD","0.000031","0.000000","0","0"
"GOD-USD","Bitcoin God USD","2.4846","0.3743","0","0"
"KNK-USD","Kineko USD","0.484546","-0.000134","0","0"
"EGT16928-USD","Elon GOAT USD","0.000869","-0.000049","0","0"
"HOL15764-USD","Hololoot USD","0.012103","-0.000115","0","0"
"MW2-USD","MoonwayV2 USD","0.00000000","0.00000000","0","0"
"OMIC-USD","Omicron USD","0.001330","-0.000130","0","0"
"DBZ-USD","Diamond Boyz Coin USD","0.002261","0.000080","0","0"
"TAT2-USD","TattooMoney USD","0.003213","-0.000869","0","0"
"OMAX-USD","Omax Coin USD","0.000693","0.000025","0","0"
"MXP-USD","MetaXPass USD","0.000040","0.000002","0","0"
"BNTX7925-USD","BioNTech tokenized stock Bittrex USD","138.67","-0.29","0","0"
"WJXN-USD","Jax.Network USD","0.374750","0.033382","0","0"
"PARA12251-USD","Parabolic USD","0.00000002","0.00000000","0","0"
"AUR8831-USD","Aurix USD","1.2272","0.0030","0","0"
"ZWALL-USD","ZilWall USD","0.110769","-0.008702","0","0"
"BET22393-USD","Betaverse USD","0.013069","0.000867","0","0"
"SIMPLY-USD","Simply USD","0.003082","0.000100","0","0"
"UNCL-USD","UNCL USD","9.7199","-0.1298","0","0"
"ASUNA-USD","Asuna Hentai USD","0.00000000","0.00000000","0","0"
"DOG11557-USD","The Doge NFT USD","0.001083","0.000027","0","0"
"HPS-USD","Happiness Token USD","0.246747","0.015631","0","0"
"BMF-USD","MetaFame USD","0.000267","0.000006","0","0"
"LUCK21160-USD","Lulu Market USD","0.000051","0.000000","0","0"
"10SET-USD","Tenset USD","1.1973","0.0534","0","0"
"AMG-USD","Amgen USD","1.1868","0.0116","0","0"
"CIC21362-USD","Crazy Internet Coin USD","0.215409","-0.007284","0","0"
"ESHIB15428-USD","Euro Shiba Inu USD","0.00000000","0.00000000","0","0"
"LOVELY-USD","Lovely Inu USD","0.00000009","0.00000000","0","0"
"KAU-USD","Kauri USD","0.010066","0.000000","0","0"
"PRO19565-USD","Prometheus USD","0.112306","-0.002809","0","0"
"SRV-USD","zilSurvey USD","0.000442","0.000010","0","0"
"SHINU-USD","SHINU USD","0.004511","0.000181","0","0"
"FAR-USD","Farmland Protocol USD","0.072231","0.001721","0","0"
"SYNC14045-USD","LinkSync USD","0.00000000","0.00000000","0","0"
"PSY17087-USD","PSY Coin USD","0.000616","-0.000001","0","0"
"BXA-USD","Blockchain Exchange Alliance USD","0.001544","-0.000013","0","0"
"CWAP-USD","DeFIRE USD","0.023728","-0.000100","0","0"
"SHG-USD","Shib Generating USD","0.000034","0.000001","0","0"
"NMKR-USD","NMKR USD","0.004043","0.000183","0","0"
"CRE15396-USD","Creator Protocol USD","0.00000001","0.00000000","0","0"
"XLIST-USD","XList USD","0.027451","-0.000038","0","0"
"DJ15-USD","Davincij15 Token USD","47.17","-1.16","0","0"
"VEST12333-USD","DAO Invest USD","0.003779","-0.002775","0","0"
"VIVA22228-USD","Viva Classic (new) USD","0.00000192","0.00000000","0","0"
"TRIBEX-USD","TRIBE USD","0.499413","0.000022","0","0"
"BOLTT-USD","Boltt Coin USD","0.002000","0.000000","0","0"
"MONEY18758-USD","Moremoney USD USD","1.0032","-0.0083","0","0"
"BUB-USD","Bubble USD","0.002228","-0.000016","0","0"
"SHERPA-USD","Sherpa USD","0.074826","-0.000729","0","0"
"KLP-USD","Kulupu USD","0.003190","0.000060","0","0"
"PIX-USD","Pixie USD","0.001492","-0.000004","0","0"
"GHD-USD","Giftedhands USD","0.000055","0.000000","0","0"
"REV17172-USD","Revolution USD","0.336836","-0.016630","0","0"
"SNJ-USD","Sola Ninja USD","0.079304","0.000005","0","0"
"SRT19517-USD","Smart Reward Token USD","0.000393","-0.000004","0","0"
"BIFI-USD","Bitcoin File USD","0.000439","0.000012","0","0"
"CRDC-USD","Cardiocoin USD","0.001614","0.000018","0","0"
"ASY-USD","ASYAGRO USD","0.117164","0.004074","0","0"
"FOX12524-USD","Farmers Only USD","0.017542","0.001647","0","0"
"NODE10990-USD","DAppNode USD","0.000789","-0.000323","0","0"
"TTC-USD","Tao Te Ching USD","504.92","2.96","0","0"
"MNT-USD","microNFT USD","0.147275","-0.002958","0","0"
"FEN-USD","First Ever NFT USD","0.000028","0.000004","0","0"
"VERA-USD","Vera USD","0.010897","0.000665","0","0"
"GENBLOK-USD","The Genesis Block USD","0.012867","-0.002896","0","0"
"AITN-USD","Artificial Intelligence Technology Network USD","0.808997","-0.006584","0","0"
"PURSE-USD","Pundi X PURSE USD","0.000188","0.000000","0","0"
"KRIDA-USD","KridaFans USD","0.013309","0.000187","0","0"
"WEB3-USD","Web3 Inu USD","0.00000001","0.00000000","0","0"
"DEGEN-USD","DEGEN Index USD","0.896248","0.000000","0","0"
"GDL-USD","Gondola Finance USD","0.000047","0.000000","0","0"
"AMDG-USD","AMDG Token USD","0.065299","0.000012","0","0"
"SBCC-USD","Smart Block Chain City USD","0.357012","0.010019","0","0"
"TRAXX-USD","Traxx USD","0.147294","0.010328","0","0"
"SEAN-USD","Starfish Finance USD","0.013941","-0.000485","0","0"
"USDCE-USD","USD Coin Bridged USD","1.0002","0.0015","0","0"
"","ETH 2x Flexible Leverage Index (Polygon) USD","4.8359","-0.1085","0","0"
"WOF-USD","World of Farms USD","0.000360","0.000000","0","0"
"DCU-USD","DecentralizedUnited USD","0.000274","0.000007","0","0"
"VNES-USD","Vanesse USD","0.045502","-0.013313","0","0"
"POOF-USD","Poof.cash USD","0.000569","0.000064","0","0"
"OS13518-USD","Ethereans USD","5.1965","-0.0259","0","0"
"RLDX-USD","RLDX USD","0.009695","-0.000239","0","0"
"INO-USD","Ino Coin USD","0.010000","0.000001","0","0"
"MCRN-USD","MacaronSwap USD","0.144218","0.000744","0","0"
"RUNEARN-USD","RunEarner USD","0.021207","0.000568","0","0"
"DOR-USD","DoragonLand USD","0.000405","-0.000001","0","0"
"GASP-USD","gAsp USD","0.002849","0.000084","0","0"
"DIIC-USD","Dii Coin USD","0.000079","-0.000020","0","0"
"BCDN-USD","BlockCDN USD","0.000351","-0.000005","0","0"
"PAYN-USD","PayNet Coin USD","0.090653","-0.000040","0","0"
"WILLIE-USD","World Cup Willie USD","0.000113","-0.000013","0","0"
"CREP-USD","Compound Augur USD","0.138558","0.001599","0","0"
"CSC12762-USD","Crypto Soccer USD","0.000411","0.000000","0","0"
"AQUA14112-USD","Aquarius USD","0.000934","0.000123","0","0"
"SMT16402-USD","Smart Marketing Token USD","0.062202","-0.001897","0","0"
"4JNET-USD","4JNET USD","0.00000000","0.00000000","0","0"
"HIMO-USD","Himo World USD","0.003360","-0.000005","0","0"
"ECOP-USD","Eco DeFi USD","0.222714","0.001375","0","0"
"GDS-USD","Golddoge Sachs USD","0.00000000","0.00000000","0","0"
"VOLLAR-USD","V-Dimension USD","0.195107","0.002111","0","0"
"REDFLOKI-USD","Red Floki USD","0.00000000","0.00000000","0","0"
"OPT2-USD","Optimus OPT2 USD","1.5548","0.0297","0","0"
"CIOTX-USD","Crosschain IOTX USD","0.030375","0.002357","0","0"
"MAN20527-USD","Mangamon USD","0.029869","-0.000079","0","0"
"ORGN-USD","OragonX USD","0.00000000","0.00000000","0","0"
"FSC-USD","Five Star Coin USD","0.002228","-0.000016","0","0"
"ZOC-USD","01coin USD","0.000243","-0.000002","0","0"
"MNFT22174-USD","MemeNFT V2 USD","0.000037","0.000000","0","0"
"ZUR-USD","Zurcoin USD","0.000355","-0.000019","0","0"
"ALINK-USD","Aave LINK USD","7.8686","0.1949","0","0"
"KALLY-USD","Kally USD","0.004459","-0.000113","0","0"
"STEMX-USD","STEMX USD","0.019690","0.000640","0","0"
"QUINT-USD","QUINT USD","1.7432","0.0384","0","0"
"SCC6266-USD","SCC DIGforIT USD","0.007423","-0.000064","0","0"
"KMASK-USD","Kitsune Mask USD","0.00000257","-0.00000004","0","0"
"OKLG-USD","ok.lets.go. USD","0.00000393","0.00000012","0","0"
"WELA-USD","Wrapped Elastos USD","1.3636","0.0340","0","0"
"UMAD-USD","MADworld USD","0.003759","-0.000645","0","0"
"WUKONG-USD","Monkey King USD","0.000016","0.000000","0","0"
"BSAFU-USD","BlockSAFU USD","0.000067","-0.000001","0","0"
"KSW-USD","KillSwitch USD","0.039159","0.001150","0","0"
"AMKR-USD","Aave MKR USD","854.11","0.78","0","0"
"CSTC-USD","CryptosTribe USD","0.000071","0.000002","0","0"
"GALE-USD","Gale Network USD","0.000012","0.000000","0","0"
"GOTG-USD","Got Guaranteed USD","0.605027","-0.016956","0","0"
"F9-USD","Falcon 9 USD","0.002150","0.000015","0","0"
"KUSD-USD","Kolibri USD USD","0.996213","0.000559","0","0"
"IWFT-USD","İstanbul Wild Cats Fan Token USD","0.002355","-0.000042","0","0"
"BTRL-USD","BitcoinRegular USD","0.809984","-0.005113","0","0"
"ZONE-USD","GridZone.io USD","0.045955","0.000000","0","0"
"VYNC-USD","VYNK CHAIN USD","0.000085","0.000004","0","0"
"BALI-USD","Bali Coin USD","0.002432","-0.000015","0","0"
"CBSL-USD","CeBioLabs USD","0.073733","0.001601","0","0"
"LUCKYPIG-USD","LuckyPig USD","0.00000008","0.00000000","0","0"
"WSHEC-USD","Wrapped Staked HEC USD","48.11","-1.46","0","0"
"FREE16148-USD","FreeRossDAO USD","0.000094","0.000004","0","0"
"MECHA-USD","Mechanium USD","0.147000","-0.001941","0","0"
"CDS-USD","Capital DAO Protocol USD","0.001588","-0.000020","0","0"
"SPG-USD","Space Crypto USD","0.001146","-0.000035","0","0"
"SYNR-USD","MOBLAND USD","0.011637","0.000051","0","0"
"P2PTXT-USD","P2P Taxi Token USD","0.00000362","0.00000032","0","0"
"ZEFI-USD","ZCore Finance USD","0.004743","0.000245","0","0"
"API-USD","The APIS USD","0.002740","-0.000090","0","0"
"DYST-USD","Dystopia USD","0.001845","0.000135","0","0"
"GB11822-USD","Good Bridging USD","0.004262","0.000029","0","0"
"STONE-USD","Tranquil Staked ONE USD","0.022461","0.001905","0","0"
"KINTA-USD","Kintaman USD","0.000030","0.000009","0","0"
"HDBTC-USD","Hidigital btc USD","3.8097","0.0104","0","0"
"GMR15830-USD","GAMER USD","0.014704","0.000655","0","0"
"MBX-USD","MobieCoin USD","0.000347","0.000005","0","0"
"VRYNT-USD","VRYNT USD","0.001790","0.000031","0","0"
"BTU-USD","BTU Protocol USD","0.290008","0.000013","0","0"
"ASG-USD","Asgard Games USD","0.009657","0.000259","0","0"
"HDAO15492-USD","humanDAO USD","0.013275","0.000000","0","0"
"ZORTAI-USD","ZORT USD","0.002163","0.000000","0","0"
"CDOG-USD","Cypherdog Token USD","0.033827","-0.000137","0","0"
"DSP-USD","Delio DSP USD","0.063482","0.000233","0","0"
"BABYFLOKIZILLA-USD","BabyFlokiZilla USD","0.00000000","0.00000000","0","0"
"AURA20326-USD","Aura Network USD","0.090012","0.001475","0","0"
"QUIPU-USD","QuipuSwap Governance Token USD","0.444227","-0.086273","0","0"
"ZMAX-USD","ZillaMatrix USD","0.00000000","0.00000000","0","0"
"STA14126-USD","STOA Network USD","0.117212","0.006282","0","0"
"XXA-USD","Ixinium USD","0.035956","-0.002191","0","0"
"MUU-USD","MUU USD","0.00000090","-0.00000002","0","0"
"ECS-USD","eCredits USD","0.043999","0.002057","0","0"
"ARI-USD","Ari Swap USD","0.004969","-0.000031","0","0"
"COLLIE-USD","Collie Inu USD","0.00000313","0.00000062","0","0"
"PAL19072-USD","Paladin USD","0.323326","-0.006500","0","0"
"BART13723-USD","Ballswapper Accelerator Reflection Token USD","0.00000000","0.00000000","0","0"
"CAVE-USD","Crypto Cavemen Club USD","0.239576","0.011137","0","0"
"KOIN-USD","Koinos USD","0.004383","-0.031248","0","0"
"LICO-USD","Liquid Collectibles USD","0.002829","0.000125","0","0"
"NRB-USD","Neorbit USD","0.000482","-0.000065","0","0"
"ZINU-USD","Zombie Inu USD","0.00000001","0.00000000","0","0"
"FLOBO-USD","FlokiBonk USD","0.00000000","0.00000000","0","0"
"BLH-USD","Blue Horizon USD","0.000319","0.000009","0","0"
"FIFTY-USD","FIFTYONEFIFTY USD","0.000012","0.000000","0","0"
"USDR-USD","Ratio Stable Coin USD","0.993182","0.000416","0","0"
"INTRATIO-USD","Intelligent Ratio Set USD","1422.44","-8.63","0","0"
"KSTT-USD","Kocaelispor Fan Token USD","0.003250","0.000104","0","0"
"DSC-USD","Dreamscape USD","0.081296","-0.001417","0","0"
"ULAB-USD","Unilab USD","0.004195","0.000159","0","0"
"ASNT-USD","Assent Protocol USD","0.000494","0.000035","0","0"
"MINICAT19406-USD","Mini Cat Coin USD","0.00000007","0.00000000","0","0"
"MDR-USD","Mudra MDR USD","0.483394","-0.005597","0","0"
"MOM-USD","Mother of Memes USD","0.00000000","0.00000000","0","0"
"OKG-USD","Ookeenga USD","0.016360","-0.000249","0","0"
"JNB-USD","Jinbi Token USD","2962.97","-2.88","0","0"
