"Symbol","Name","Price","Change","Market Cap","Circulating Supply"
"BXA-USD","Blockchain Exchange Alliance USD","0.001546","0.000011","0","0"
"ESHIB15428-USD","Euro Shiba Inu USD","0.00000000","0.00000000","0","0"
"FEN-USD","First Ever NFT USD","0.000028","0.000004","0","0"
"MNFT22174-USD","MemeNFT V2 USD","0.000037","0.000000","0","0"
"JPEG18439-USD","JPEG'd USD","0.000695","0.000032","0","0"
"MCRN-USD","MacaronSwap USD","0.145525","0.003455","0","0"
"XSPC-USD","SpectreSecurityCoin USD","0.000264","-0.001112","0","0"
"DIREWOLF-USD","Direwolf USD","0.00000000","0.00000000","0","0"
"DOR-USD","DoragonLand USD","0.000408","0.000004","0","0"
"BCDN-USD","BlockCDN USD","0.000348","-0.000009","0","0"
"SEAN-USD","Starfish Finance USD","0.013941","-0.000485","0","0"
"ECOP-USD","Eco DeFi USD","0.221422","0.000603","0","0"
"CSTC-USD","CryptosTribe USD","0.000072","0.000002","0","0"
"GALE-USD","Gale Network USD","0.000012","0.000000","0","0"
"DIBS-USD","Dibs Money USD","0.174338","-0.003322","0","0"
"F9-USD","Falcon 9 USD","0.002151","0.000058","0","0"
"AQUAGOAT-USD","AquaGoat.Finance USD","0.00000000","0.00000000","0","0"
"LUMI-USD","Lumi Credits USD","0.009800","-0.000110","0","0"
"RWN-USD","Rowan Token USD","0.000953","0.000004","0","0"
"TAB-USD","TABANK USD","0.010000","0.000000","0","0"
"PYPL-USD","PayPal tokenized stock FTX USD","80.68","-8.82","0","0"
"KST12458-USD","Karus Starter USD","0.004306","0.000140","0","0"
"HERMES-USD","Hermes Protocol USD","0.095595","-0.000773","0","0"
"EUROS-USD","SpiceEURO USD","0.360756","-0.017048","0","0"
"1PECO-USD","1peco USD","1.5261","-0.0855","0","0"
"MGH-USD","MetaGameHub DAO USD","0.005210","0.000751","0","0"
"TCAP-USD","Total Crypto Market Cap Token USD","116.55","1.34","0","0"
"FJB-USD","Freedom. Jobs. Business. USD","0.000177","-0.000110","0","0"
"SAFEHAMSTERS-USD","SafeHamsters USD","0.00000005","0.00000000","0","0"
"SURGE-USD","Surge Inu USD","0.00000001","0.00000000","0","0"
"PRL-USD","The Parallel USD","0.006733","-0.000005","0","0"
"UWL-USD","UniWhales USD","0.314988","-0.000756","0","0"
"SLYR-USD","RO Slayers USD","0.015205","-0.000028","0","0"
"SHIBEMP-USD","Shiba Inu Empire USD","0.00000000","0.00000000","0","0"
"PAR8665-USD","Parallel USD","0.993766","-0.000333","0","0"
"YO-USD","Yobit Token USD","653.53","18.70","0","0"
"MYOBU-USD","Myōbu USD","0.00000025","0.00000001","0","0"
"CAROM-USD","Carillonium finance USD","0.00000000","0.00000000","0","0"
"PLAY21203-USD","Playmusic USD","0.000772","0.000022","0","0"
"IPX17911-USD","InpulseX USD","0.00000002","0.00000000","0","0"
"TBCC-USD","TBCC USD","0.021597","-0.000045","0","0"
"OJA-USD","Ojamu USD","0.005495","0.000186","0","0"
"LUCHOW-USD","LunaChow USD","0.00000048","0.00000001","0","0"
"MOLA-USD","Moonlana USD","0.000080","-0.000004","0","0"
"APCG-USD","ALLPAYCOIN USD","0.078102","-0.002898","0","0"
"HARL-USD","Harmonylauncher USD","0.000427","-0.000012","0","0"
"ITAM-USD","ITAM Games USD","0.024703","0.000722","0","0"
"MOGX-USD","Mogu USD","0.006500","0.002715","0","0"
"CENS-USD","Cens World USD","0.000144","0.000003","0","0"
"BAFI-USD","Bafi Finance USD","0.728060","0.020671","0","0"
"COLR-USD","colR Coin USD","0.051283","0.005191","0","0"
"BABYCATE-USD","Baby CateCoin USD","0.00000000","0.00000000","0","0"
"MVEDA-USD","Medicalveda USD","0.002267","-0.000010","0","0"
"SUPA-USD","SUPA Foundation USD","0.007415","0.000039","0","0"
"SMARSUP-USD","Secured Marsupial USD","0.00000000","0.00000000","0","0"
"PSWAP-USD","Polkaswap USD","0.001879","0.000269","0","0"
"GM12967-USD","GoldMiner USD","0.00000984","-0.00000003","0","0"
"LCDP-USD","La Casa De Papel USD","0.00000973","0.00000000","0","0"
"RADAR-USD","Radar USD","0.026908","0.000597","0","0"
"NOLE-USD","NoleCoin USD","0.123550","-0.000246","0","0"
"CPTLC-USD","Cryptolic USD","0.00000000","0.00000000","0","0"
"VVV-USD","Anonverse Gaming Token USD","0.00000303","0.00000005","0","0"
"MEVREPEL-USD","MEV Repellent USD","0.000144","-0.000009","0","0"
"OHO-USD","OHO USD","0.016236","-0.008713","0","0"
"DIS-USD","TosDis USD","2.9049","0.0143","0","0"
"AFNTY-USD","Affinity USD","0.00000372","0.00000013","0","0"
"DOTUP-USD","DOTUP USD","0.157604","0.009904","0","0"
"FILDA-USD","Filda USD","0.004186","0.000511","0","0"
"BONTE-USD","Bontecoin USD","0.000815","-0.000036","0","0"
"ROO-USD","Lucky Roo USD","0.00000019","0.00000001","0","0"
"HASH-USD","HASH Token USD","0.002718","0.000014","0","0"
"HQR-USD","Hayya Qatar USD","0.00000000","0.00000000","0","0"
"HBDC-USD","happy birthday coin USD","0.001320","0.000000","0","0"
"RIZE-USD","Rizespor Token USD","0.354469","-0.021443","0","0"
"ARCC-USD","Asia Reserve Currency Coin USD","0.001838","0.000106","0","0"
"CDOG-USD","Cypherdog Token USD","0.033827","-0.000137","0","0"
"PEAK19507-USD","Peak Finance USD","15.68","0.00","0","0"
"CAVE-USD","Crypto Cavemen Club USD","0.240142","0.013796","0","0"
"BNSD-USD","BNSD Finance USD","0.002208","-0.000015","0","0"
"WOOD-USD","Mindfolk Wood USD","0.010984","-0.001722","0","0"
"MELI-USD","MELI USD","0.000851","0.000038","0","0"
"GARY-USD","Gary USD","0.166071","0.002211","0","0"
"KOIN-USD","Koinos USD","0.004383","-0.031248","0","0"
"NIL-USD","NIL Coin USD","0.00000333","0.00000000","0","0"
"OMAX-USD","Omax Coin USD","0.000701","0.000028","0","0"
"MITA-USD","MITA USD","0.008863","0.000016","0","0"
"ZVERSUS-USD","Z Versus Project USD","0.000214","-0.000051","0","0"
"DCASH-USD","Diamond Cash USD","0.000328","0.000000","0","0"
"METANET-USD","Metaverse Network USD","0.00000089","0.00000000","0","0"
"NFTALLBI-USD","NFT All Best ICO USD","0.00000149","0.00000004","0","0"
"ULAB-USD","Unilab USD","0.004227","0.000165","0","0"
"GOD-USD","Bitcoin God USD","2.5688","0.4586","0","0"
"ZPAINT-USD","ZilWall Paint USD","0.000939","0.000032","0","0"
"ARI-USD","Ari Swap USD","0.004994","0.000009","0","0"
"POLYX-USD","Polymesh USD","0.171041","0.000665","0","0"
"LIU-USD","Will Liu USD","0.00000000","0.00000000","0","0"
"CLA-USD","Candela Coin USD","0.000031","0.000000","0","0"
"DFX8666-USD","DFX Finance USD","0.372768","-0.012901","0","0"
"HOL15764-USD","Hololoot USD","0.012103","-0.000115","0","0"
"KDX-USD","KAIDEX USD","0.009648","0.000014","0","0"
"DGP-USD","DGPayment USD","0.006600","0.000000","0","0"
"GWAR-USD","GADGETWAR USD","0.000343","0.000004","0","0"
"SWAN-USD","Swanlana USD","0.000071","0.000000","0","0"
"FAR-USD","Farmland Protocol USD","0.070727","0.000706","0","0"
"DYST-USD","Dystopia USD","0.001863","0.000137","0","0"
"UGT-USD","Unreal Finance USD","0.003889","0.000090","0","0"
"YFO-USD","YFIONE USD","6.3560","0.2465","0","0"
"VRN-USD","Varen USD","28.54","-0.09","0","0"
"SON-USD","Son of Shib USD","0.00000000","0.00000000","0","0"
"TUZLA-USD","Tuzlaspor Token USD","0.161122","-0.002668","0","0"
"XLIST-USD","XList USD","0.027571","0.000351","0","0"
"RICE14611-USD","Rice Wallet USD","0.003608","0.000008","0","0"
"ATID-USD","AstridDAO Token USD","0.006530","0.000230","0","0"
"AMAZINGTEAM-USD","AmazingTeamDAO USD","2.1617","0.0627","0","0"
"GRIMEX-USD","SpaceGrime USD","0.00000000","0.00000000","0","0"
"BUILD21113-USD","BUILD USD","0.000213","0.000001","0","0"
"TUS-USD","Treasure Under Sea USD","0.000151","-0.000007","0","0"
"PBT-USD","Project Babel USD","0.509914","-0.135944","0","0"
"REAL-USD","Real Realm USD","0.000137","0.000004","0","0"
"VERVE-USD","Verve USD","0.001031","0.000024","0","0"
"CWAP-USD","DeFIRE USD","0.023727","0.000000","0","0"
"FLOBO-USD","FlokiBonk USD","0.00000000","0.00000000","0","0"
"GENBLOK-USD","The Genesis Block USD","0.012867","-0.002896","0","0"
"WISE13356-USD","WiseAvax USD","0.129103","-0.006397","0","0"
"SHIR-USD","Shiro Inu USD","0.00000043","0.00000000","0","0"
"CRDC-USD","Cardiocoin USD","0.001612","0.000022","0","0"
"TAT2-USD","TattooMoney USD","0.004046","-0.000035","0","0"
"SOLV-USD","SOLVIEW USD","0.001229","-0.000079","0","0"
"MINICAT19406-USD","Mini Cat Coin USD","0.00000006","-0.00000001","0","0"
"MDR-USD","Mudra MDR USD","0.481890","-0.003190","0","0"
"MOM-USD","Mother of Memes USD","0.00000000","0.00000000","0","0"
"DOG11557-USD","The Doge NFT USD","0.001086","0.000045","0","0"
"HPS-USD","Happiness Token USD","0.246747","0.015631","0","0"
"SFT19914-USD","Scorefam USD","0.000421","0.000047","0","0"
"SPY13485-USD","Smarty Pay USD","0.001706","0.000119","0","0"
"HPW-USD","HappyLand Reward USD","0.000392","0.000001","0","0"
"KZN-USD","Kaizen Inu USD","0.000637","0.000000","0","0"
"MONEY18758-USD","Moremoney USD USD","1.0065","0.0227","0","0"
"BOLTT-USD","Boltt Coin USD","0.002000","0.000000","0","0"
"PRO19565-USD","Prometheus USD","0.112137","-0.001795","0","0"
"LICO-USD","Liquid Collectibles USD","0.002848","0.000127","0","0"
"BNTX7925-USD","BioNTech tokenized stock Bittrex USD","138.67","0.09","0","0"
"BABYFLOKIZILLA-USD","BabyFlokiZilla USD","0.00000000","0.00000000","0","0"
"NICE-USD","Nice USD","36.78","0.00","0","0"
"SCSX-USD","Secure Cash USD","0.009933","0.000022","0","0"
"DSC-USD","Dreamscape USD","0.081296","-0.000251","0","0"
"ASNT-USD","Assent Protocol USD","0.000491","0.000033","0","0"
"FAST-USD","FastSwap USD","0.000844","0.000015","0","0"
"MUSC-USD","Muslim Coins USD","0.005700","0.000000","0","0"
"PETG-USD","Pet Games USD","0.000040","0.000000","0","0"
"FIFTY-USD","FIFTYONEFIFTY USD","0.000012","0.000000","0","0"
"KSTT-USD","Kocaelispor Fan Token USD","0.003302","0.000120","0","0"
"INTRATIO-USD","Intelligent Ratio Set USD","1419.00","6.22","0","0"
"OMIC-USD","Omicron USD","0.001473","0.000000","0","0"
"RIOT-USD","Riot Racers USD","0.004109","-0.000001","0","0"
"USDR-USD","Ratio Stable Coin USD","0.993036","0.000747","0","0"
"X20273-USD","X Doge USD","0.00000002","0.00000000","0","0"
"DSP-USD","Delio DSP USD","0.063131","-0.000619","0","0"
"SHINJI20508-USD","Shinjiru Inu USD","0.00000000","0.00000000","0","0"
"MCT8448-USD","MCOBIT USD","0.001000","0.000000","0","0"
"PART15792-USD","Paricle Technology USD","0.005063","-0.000004","0","0"
"GDT9812-USD","Gorilla Diamond USD","0.00000000","0.00000000","0","0"
"BTRFLY21324-USD","Redacted USD","219.62","3.59","0","0"
"BEANS-USD","MoonBeans USD","0.076549","0.002946","0","0"
"UTT-USD","United Traders Token USD","0.042607","-0.003335","0","0"
"TBC-USD","TeraBlock USD","0.004488","0.000138","0","0"
"PRNT-USD","Prime Numbers USD","0.742008","0.022950","0","0"
"MTRG-USD","Meter Governance USD","3.7075","0.0564","0","0"
"WFTM-USD","Wrapped Fantom USD","0.260123","0.037506","0","0"
"AXSD-USD","AxieDoge USD","0.003688","0.000000","0","0"
"WFT-USD","Windfall Token USD","0.045110","-0.000246","0","0"
"BSAMO-USD","Buff Samo USD","0.00000033","-0.00000001","0","0"
"RAID-USD","Raid Token USD","0.006199","-0.000102","0","0"
"INO-USD","Ino Coin USD","0.010000","0.000000","0","0"
"RIZE-USD","Rizespor Token USD","0.354469","-0.021443","0","0"
"BYTE-USD","BTC Network Demand Set II USD","257.55","0.84","0","0"
"UBTC-USD","United Bitcoin USD","1.4411","0.0032","0","0"
"ZADA-USD","Zada USD","0.00000056","0.00000007","0","0"
"AAPL7894-USD","Apple tokenized stock FTX USD","140.02","-6.04","0","0"
"RUG-USD","R U Generous USD","2.0582","-0.0005","0","0"
"MNTG-USD","Monetas USD","0.613664","0.034030","0","0"
"MAIA-USD","Maia USD","20.66","-0.23","0","0"
"GART-USD","Griffin Art USD","0.00000442","0.00000010","0","0"
"1SH-USD","1Shoot Game USD","0.002509","0.000092","0","0"
"VS19083-USD","Vision Metaverse USD","1.5005","-0.0419","0","0"
"1DOGE-USD","1Doge USD","0.000113","0.000000","0","0"
"ZEFI-USD","ZCore Finance USD","0.004743","0.000245","0","0"
"ZERI-USD","ZeroFi USD","0.002523","0.000046","0","0"
"FRAG-USD","Fragmint USD","0.010140","-0.000200","0","0"
"VXXL-USD","VXXL USD","0.00000180","0.00000025","0","0"
"BDCC-USD","BITICA COIN USD","1.4899","0.0017","0","0"
"DBUY-USD","Doont Buy USD","0.002680","0.000016","0","0"
"SDO-USD","TheSolanDAO USD","0.000044","0.000000","0","0"
"NIRV-USD","Nirvana NIRV USD","0.008185","-0.000342","0","0"
"B3X-USD","Bnext Token USD","0.009217","-0.000274","0","0"
"MYK-USD","MyKingdom USD","0.006101","0.000000","0","0"
"EFK22306-USD","EFK Token USD","0.184369","0.001828","0","0"
"GICT-USD","GICTrade USD","0.910395","-0.018574","0","0"
"FICO-USD","Fish Crypto USD","0.000137","0.000003","0","0"
"MB16867-USD","Milk and Butter USD","0.00000081","0.00000000","0","0"
"FSHN-USD","Fashion Coin USD","0.00000002","0.00000000","0","0"
"ODE5367-USD","ODE USD","54.29","0.37","0","0"
"ROND-USD","ROND USD","0.119629","-0.000567","0","0"
"BLINK-USD","Blockmason Link USD","0.000150","-0.000010","0","0"
"PROTO-USD","Protofi USD","0.000424","0.000017","0","0"
"MANGA-USD","Manga Token USD","0.000033","-0.000001","0","0"
"ONS-USD","One Share USD","2.4224","0.0617","0","0"
"MLAND-USD","MLAND Token USD","0.000087","0.000000","0","0"
"SEAMLESS-USD","SeamlessSwap USD","0.000159","0.000003","0","0"
"POK-USD","Pokmonsters USD","0.002723","0.000003","0","0"
"FATHER-USD","DogeFather USD","0.00000000","0.00000000","0","0"
"BTH-USD","Bit Hotel USD","0.004283","-0.000119","0","0"
"SLD15947-USD","SoldierNodes USD","0.233661","0.002009","0","0"
"ASTRO14890-USD","Astronos USD","0.000605","0.000011","0","0"
"HUNGRY-USD","Hungry Bear USD","0.00000000","0.00000000","0","0"
"MARVIN-USD","Elon's Marvin USD","0.014359","0.000339","0","0"
"PKOIN-USD","Pkoin USD","0.708918","0.001819","0","0"
"CARBO-USD","CleanCarbon USD","0.013219","0.001023","0","0"
"CLU-USD","CluCoin USD","0.00000000","0.00000000","0","0"
"ALPHA19262-USD","Aavegotchi ALPHA USD","0.009068","-0.000187","0","0"
"BBT-USD","BitBook USD","0.001106","0.000037","0","0"
"MERCE-USD","MetaMerce USD","0.000144","0.000007","0","0"
"WANETH-USD","wanETH USD","1605.33","10.93","0","0"
"AGRO-USD","Agro Global USD","0.000742","-0.000031","0","0"
"OLOID-USD","OLOID USD","0.000320","-0.000005","0","0"
"EDGE-USD","Edge USD","0.099066","0.007769","0","0"
"ONEICHI-USD","oneICHI USD","1.0010","0.0028","0","0"
"TRDO-USD","TRONADO USD","0.221675","0.000005","0","0"
"A1A-USD","Aonea Coin USD","0.356308","-0.001193","0","0"
"WAMO-USD","WAMO USD","0.000657","0.000000","0","0"
"HUNY-USD","Huny USD","0.003473","-0.000045","0","0"
"SDC18661-USD","Smart Donation Coin USD","0.102018","0.000000","0","0"
"CSX-USD","Coinstox USD","0.000115","0.000005","0","0"
"MERGE-USD","Merge USD","0.002027","-0.000198","0","0"
"SPET-USD","CorgiNFTGame USD","0.000028","0.000000","0","0"
"WSHARE-USD","Frozen Walrus Share USD","13.90","-0.39","0","0"
"COD-USD","Crystal Of Dragon USD","0.000159","0.000002","0","0"
"STB21194-USD","StarBlock USD","0.007241","-0.000022","0","0"
"QNI-USD","Qroni USD","0.005596","0.000259","0","0"
"KRS-USD","Kingdom Raids USD","0.024458","0.001341","0","0"
"MOJO22399-USD","Mojito Markets USD","0.020272","0.004166","0","0"
"YNI-USD","YEARNYFI NETWORK USD","3.0012","0.0000","0","0"
"ANGLE-USD","Angle USD","0.030780","0.000034","0","0"
"DPAD-USD","Dpad Finance USD","0.005441","0.000148","0","0"
"X7R-USD","X7R USD","0.035350","-0.003832","0","0"
"NEWO-USD","New Order USD","0.031797","-0.000351","0","0"
"SEA12432-USD","StarSharks SEA USD","0.008358","-0.000229","0","0"
"PLA3731-USD","PlayChip USD","0.001596","0.000016","0","0"
"ALGOBLK-USD","AlgoBlocks USD","0.009892","0.001501","0","0"
"AFREP-USD","Afrep USD","0.024319","-0.001338","0","0"
"TP-USD","TokenSwap USD","0.000128","-0.000006","0","0"
"BSVBULL-USD","3x Long Bitcoin SV Token USD","0.00000009","-0.00000001","0","0"
"GEMS-USD","Safegem USD","0.00000000","0.00000000","0","0"
"HFT-USD","Hodl Finance USD","0.000016","0.000001","0","0"
"SU-USD","skyup USD","0.116280","0.001235","0","0"
"MARSRISE-USD","MarsRise USD","0.00000000","0.00000000","0","0"
"CHEERS-USD","CheersLand USD","0.003141","0.000316","0","0"
"INDIA-USD","India Coin USD","0.00000019","0.00000001","0","0"
"BTCV5175-USD","Bitcoin Vault USD","2.8567","0.0093","0","0"
"KIM-USD","KingMoney USD","10.85","0.02","0","0"
"MBX-USD","MobieCoin USD","0.000347","0.000010","0","0"
"VRYNT-USD","VRYNT USD","0.001778","-0.000001","0","0"
"BTU-USD","BTU Protocol USD","0.290007","0.000007","0","0"
"MAT15603-USD","Monster Adventure Token USD","0.008895","0.000000","0","0"
"DRACE-USD","DeathRoad USD","0.002288","-0.000009","0","0"
"HONEY19286-USD","Honey Finance USD","0.006796","-0.000011","0","0"
"NFD11368-USD","Feisty Doge NFT USD","0.000042","0.000004","0","0"
"RPS-USD","RPS LEAGUE USD","0.012275","0.000459","0","0"
"EAI-USD","Edain USD","0.050645","0.000294","0","0"
"OKBBULL-USD","3X Long OKB Token USD","2.6245","1.2570","0","0"
"THEOS-USD","Theos USD","0.000211","0.000001","0","0"
"REL6541-USD","Relevant USD","0.043551","-0.001553","0","0"
"DSOLAR-USD","Doge Solar USD","0.000074","0.000000","0","0"
"MCG21207-USD","MicroChains Gov Token USD","0.010820","0.000282","0","0"
"GB11822-USD","Good Bridging USD","0.004274","0.000102","0","0"
"LEZ-USD","Peoplez USD","0.015378","-0.000569","0","0"
"XOR7074-USD","Oracolxor USD","0.000384","0.000001","0","0"
"BGB-USD","Bitget Token USD","0.190553","0.002467","0","0"
"WSIENNA-USD","Sienna (ERC20) USD","0.634490","0.014720","0","0"
"HONEYD-USD","Honey Deluxe Token USD","0.089513","-0.000603","0","0"
"MHT-USD","Mouse Haunt Token USD","0.041911","0.000936","0","0"
"CBD-USD","Greenheart CBD USD","0.021975","0.002306","0","0"
"GSE-USD","GSENetwork USD","0.000032","-0.000001","0","0"
"MBASE-USD","Minebase USD","0.651496","-0.017803","0","0"
"AFK-USD","Idle Cyber USD","0.000700","-0.000008","0","0"
"SFT14170-USD","Safety USD","0.000138","0.000003","0","0"
"SYMM-USD","Symmetric USD","0.581610","-0.012600","0","0"
"BLH-USD","Blue Horizon USD","0.000322","0.000009","0","0"
"UART-USD","UniArts USD","0.014972","0.000000","0","0"
"COLLIE-USD","Collie Inu USD","0.00000313","0.00000062","0","0"
"PAL19072-USD","Paladin USD","0.322952","-0.007247","0","0"
"BNBDOWN-USD","BNBDOWN USD","0.024676","-0.002194","0","0"
"BULL10482-USD","BULL FINANCE USD","0.00000000","0.00000000","0","0"
"KXC-USD","KingXChain USD","0.000015","0.000000","0","0"
"ASUNA-USD","Asuna Hentai USD","0.00000000","0.00000000","0","0"
"YSL-USD","YSL USD","0.00000000","0.00000000","0","0"
"M7V2-USD","M7V2 USD","0.053072","0.000935","0","0"
"LFT-USD","Lend Flare USD","0.000989","0.000003","0","0"
"ETHO-USD","Etho Protocol USD","0.015712","0.000569","0","0"
"SHOX-USD","SHINJIRO USD","0.00000000","0.00000000","0","0"
"CMSN-USD","The Commission USD","0.000119","0.000000","0","0"
"GEM22176-USD","Gemie USD","0.061624","-0.006591","0","0"
"ETM9554-USD","EtherSmart USD","0.012090","0.000000","0","0"
"AGOLP-USD","AlgOil USD","0.00000015","0.00000000","0","0"
"BECO-USD","BecoSwap Token USD","0.000491","-0.000009","0","0"
"CREP-USD","Compound Augur USD","0.138749","0.001997","0","0"
"GDS-USD","Golddoge Sachs USD","0.00000000","0.00000000","0","0"
"SOKU-USD","SokuSwap USD","0.003209","0.000445","0","0"
"RU-USD","RIFI United USD","0.001050","-0.000004","0","0"
"REV17172-USD","Revolution USD","0.339301","-0.014164","0","0"
"ZWALL-USD","ZilWall USD","0.112012","-0.007457","0","0"
"ZUR-USD","Zurcoin USD","0.000371","0.000018","0","0"
"NMKR-USD","NMKR USD","0.004029","0.000094","0","0"
"MVRS16706-USD","Meta MVRS USD","0.00000016","0.00000001","0","0"
"SHAN-USD","Shanum USD","0.001502","0.000309","0","0"
"SRT19517-USD","Smart Reward Token USD","0.000396","0.000001","0","0"
"KFI-USD","KlayFi Finance USD","0.002463","-0.000035","0","0"
"DMS-USD","Documentchain USD","0.004702","0.000010","0","0"
"BIFI-USD","Bitcoin File USD","0.000438","0.000008","0","0"
"API-USD","The APIS USD","0.002860","0.000100","0","0"
"VEST12333-USD","DAO Invest USD","0.003789","-0.002680","0","0"
"VOLLAR-USD","V-Dimension USD","0.193005","0.000104","0","0"
"BUB-USD","Bubble USD","0.002230","0.000005","0","0"
"GDL-USD","Gondola Finance USD","0.000047","0.000001","0","0"
"TRAXX-USD","Traxx USD","0.148845","0.013684","0","0"
"GASP-USD","gAsp USD","0.002755","0.000003","0","0"
"SPHRI-USD","Spherium USD","0.017872","0.000342","0","0"
"PAYN-USD","PayNet Coin USD","0.090653","-0.000040","0","0"
"DJ15-USD","Davincij15 Token USD","47.17","-0.51","0","0"
"PNODE-USD","Pinknode USD","0.011647","0.000093","0","0"
"TRIBEX-USD","TRIBE USD","0.499412","0.000010","0","0"
"REDFLOKI-USD","Red Floki USD","0.00000000","0.00000000","0","0"
"SIMPLY-USD","Simply USD","0.003098","0.000105","0","0"
"BRUSH-USD","PaintSwap USD","0.008499","0.001407","0","0"
"NZERO-USD","NetZero USD","0.186968","-0.017977","0","0"
"CRE15396-USD","Creator Protocol USD","0.00000001","0.00000000","0","0"
"ZMAX-USD","ZillaMatrix USD","0.00000000","0.00000000","0","0"
"AOT-USD","Age of Tanks USD","0.000739","0.000027","0","0"
"FIRA-USD","Defira USD","0.108875","0.025774","0","0"
"OPT2-USD","Optimus OPT2 USD","1.5054","-0.0132","0","0"
